index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
10,prerank,Apical Junction,-0.4858675557388998,-2.3458440003888446,0.0,0.0,0.0,77/199,10.72%,NLGN3;MADCAM1;NEGR1;CADM3;NEXN;PARVA;NFASC;ARHGEF6;NRXN2;ACTG2;EVL;CLDN5;MYL9;FLNC;MSN;NLGN2;SLIT2;SPEG;PKD1;LAYN;AKT3;ITGA9;TRAF1;RAC2;PTPRC;SDC3;TRO;JAM3;PECAM1;ACTN1;MAP3K20;THBS3;FBN1;ZYX;CDH11;THY1;CADM2;CD34;VCAM1;VCL;TSPAN4;ACTA1;ICAM2;VWF;PTEN;CNTN1;CD209;CD99;ADAM23;GNAI2;TGFBI;RSU1;COL16A1;MMP2;ACTB;PIK3R3;FYB1;MYH9;ITGA10;KCNH2;TMEM8B;MAPK11;ACTN2;ADAMTS5;RRAS;PARD6G;EPB41L2;ALOX15B;VCAN;MYH10;DSC3;SGCE;CERCAM;HADH;ACTC1;RASA1;GNAI1
11,prerank,DNA Repair,0.5388001976285408,2.174228328202723,0.0,0.0,0.0,66/148,15.38%,RAE1;NELFCD;RFC4;RFC5;RFC3;POLR1C;ZWINT;SRSF6;ADRM1;PRIM1;GTF3C5;POLR2H;RAD51;RPA3;PCNA;CSTF3;ARL6IP1;RFC2;POLB;FEN1;STX3;NME1;POLA2;ITPA;BCAP31;ERCC3;SSRP1;SAC3D1;GTF2H3;LIG1;UMPS;TMED2;TARBP2;NELFE;TAF6;NCBP2;NT5C3A;POLR2K;HPRT1;POLA1;VPS37D;SNAPC4;ALYREF;POLR2G;TYMS;POLD1;POLR2J;POLR2D;RALA;POLD3;GTF2H1;TSG101;BCAM;GSDME;NELFB;DGUOK;ZNF707;CLP1;AAAS;POLR3C;ERCC2;SUPT5H;POM121;POLR2C;UPF3B;NT5C
12,prerank,TNF-alpha Signaling via NF-kB,-0.45450659329421744,-2.1739413709349047,0.0,0.0,0.0,78/200,14.61%,PTX3;RHOB;TNC;KLF9;PNRC1;IL6ST;TNFAIP8;TRAF1;DENND5A;DNAJB4;GEM;DUSP1;GPR183;CD69;PDE4B;GFPT2;EGR1;BCL6;EGR3;KLF2;BTG2;PER1;CCN1;ABCA1;MSC;SIK1;NR4A3;IL7R;PDLIM5;FOSB;PLEK;RCAN1;CCL5;CD83;STAT5A;CFLAR;SOCS3;KLF10;JUN;PLPP3;FOS;KLF6;CEBPD;SERPINB8;EGR2;IL12B;ZFP36;TNFRSF9;GADD45B;CSF1;JUNB;SPSB1;KDM6B;CCL2;BIRC3;NR4A1;IL6;ETS2;HBEGF;ICOSLG;NFKB1;TSC22D1;DUSP2;NFKBIA;TNFSF9;BTG1;CD44;GADD45A;SERPINB2;EHD1;ACKR3;CDKN1A;ATF3;CCL4;DDX58;DUSP5;SLC2A3;TNFAIP3
13,prerank,KRAS Signaling Up,-0.44899644701305286,-2.137360299465668,0.0,0.0,0.0,74/200,11.62%,CD37;GYPC;MAP4K1;TMEM100;SPARCL1;GUCY1A1;IL10RA;SPON1;CFH;GNG11;IKZF1;TRAF1;DOCK2;F13A1;ADGRA2;PECAM1;RELN;GFPT2;AKAP12;CIDEA;CCSER2;MAFB;LCP1;VWA5A;SNAP91;CCND2;CMKLR1;PRRX1;NGF;LAT2;PEG3;ALDH1A3;NAP1L2;ENG;EPB41L3;HSD11B1;NIN;ETS1;PTBP2;CAB39L;ADGRL4;BTC;LAPTM5;CXCR4;IL7R;MTMR10;ITGB2;SATB1;ITGBL1;APOD;IL33;CPE;PLVAP;LY96;NRP1;SCN1B;PRDM1;SCG5;ATG10;C3AR1;TSPAN7;FLT4;TNFRSF1B;EMP1;CLEC4A;EVI5;PLAT;BIRC3;PDCD1LG2;HBEGF;TSPAN1;CSF2RA;TLR8;ARG1
14,prerank,Unfolded Protein Response,0.5484622044405774,2.129388286987285,0.0,0.0,0.0,55/113,19.92%,CKS1B;VEGFA;ARFGAP1;NFYA;IGFBP1;XPOT;POP4;DKC1;MTHFD2;NOP56;PAIP1;CEBPG;TARS1;HSP90B1;EXOSC2;EIF4A3;HSPA5;PSAT1;BANF1;LSM4;EXOSC5;PDIA6;SLC7A5;RRP9;YWHAZ;DDX10;NOLC1;EXOSC10;IARS1;CALR;SEC11A;H2AX;EIF4EBP1;ERO1A;CEBPB;HYOU1;EXOSC4;CNOT2;PREB;HSPA9;EXOSC9;XBP1;YIF1A;SRPRB;KIF5B;FUS;ALDH18A1;KHSRP;SSR1;EIF4G1;EIF2S1;NOP14;ATF6;DNAJA4;ASNS
15,prerank,IL-2/STAT5 Signaling,-0.43733060784239347,-2.1115257690816267,0.0,0.0,0.0,79/199,13.93%,CD79B;ITIH5;GLIPR2;FGL2;SELP;GUCY1B1;BCL2;SHE;RHOB;IL3RA;IL10RA;RHOH;SYT11;CD48;SELL;ADAM19;PENK;TRAF1;COL6A1;DENND5A;PTH1R;MAP6;CCR4;LTB;PLPP1;NCS1;WLS;AHNAK;CCND2;RORA;PRNP;PRKCH;SOCS2;GABARAPL1;GPR65;HOPX;TLR7;CD81;EOMES;PTCH1;LRIG1;LRRC8C;SWAP70;CD83;CST7;TWSG1;IL10;MYO1C;IL1RL1;IL2RB;KLF6;NRP1;TIAM1;IRF4;GATA1;ETFBKMT;IKZF4;TNFRSF9;GADD45B;CSF1;TNFRSF1B;BMPR2;EMP1;PTGER2;PRAF2;PIM1;CD44;PLAGL1;BATF3;CDC42SE2;ITGAV;TNFRSF4;IL4R;F2RL2;FLT3LG;SNX9;CAPN3;RNH1;CD86
16,prerank,IL-6/JAK/STAT3 Signaling,-0.4875539087063711,-2.0670486318975496,0.0,0.0,0.0,32/87,12.21%,IL3RA;ITGB3;CD36;EBI3;IL1R1;IL6ST;A2M;CSF2RB;LTB;CXCL13;LEPR;FAS;ACVRL1;PIK3R5;TGFB1;SOCS3;IL9R;JUN;ITGA4;PDGFC;CD38;CD14;IL12RB1;CSF1;TNFRSF1B;IL17RA;IL6;PIM1;CSF2RA;STAT3;CD44;IL2RG
17,prerank,Spermatogenesis,0.4952818147157317,1.9793121796167361,0.0,0.0,0.0,51/134,12.81%,AURKA;NEK2;KIF2C;CDK1;BUB1;NCAPH;RFC4;TTK;GMCL1;DBF4;GAD1;TKTL1;CCNB2;MAP7;NAA11;TEKT2;TCP11;COIL;EZH2;TOPBP1;TSN;CDKN3;PARP2;H1-6;PHKG2;PCSK1N;TUBA3C;RPL39L;STRBP;CLVS1;AGFG1;LDHC;ACRV1;ELOVL3;DMC1;CLPB;AKAP4;CST8;SCG3;ADAM2;ZC2HC1C;YBX2;DDX4;TALDO1;MTNR1A;PSMG1;ALOX15;TNNI3;MLF1;ZPBP;DMRT1
18,prerank,Interferon Gamma Response,-0.4049780822428368,-1.9557923575942573,0.0,0.0,0.0,70/200,14.70%,FGL2;SELP;IL10RA;CFH;C1R;GPR18;BANK1;C1S;CSF2RB;CD69;PDE4B;SSPN;EIF4E3;TXNIP;ST8SIA4;SERPING1;VCAM1;CMKLR1;MARCHF1;FAS;P2RY14;KLRK1;NOD1;HLA-DQA1;ST3GAL5;CIITA;PTPN6;IL18BP;CCL5;SOCS3;IFITM2;ARID5B;CD74;IL2RB;ITGB7;IRF2;CD38;IRF4;IL15;VAMP5;STAT4;FPR1;SAMHD1;AUTS2;SP110;SLC25A28;LATS2;CASP1;CCL2;LCP2;IL6;JAK2;PIM1;NFKB1;HLA-DRB1;RAPGEF6;STAT3;NFKBIA;BTG1;B2M;CDKN1A;IL4R;HLA-DMA;DDX58;CD86;HERC6;TNFAIP3;PSMB10;PML;SPPL2A
19,prerank,Glycolysis,0.4500108094283665,1.887727027452789,0.0,6.78575669669364e-05,0.001,81/198,19.02%,AURKA;CENPA;CDK1;CLDN9;SLC25A13;DEPDC1;TKTL1;NANP;VEGFA;ABCB6;HMMR;KIF20A;STMN1;G6PD;MED24;SOX9;MET;IDH1;NASP;HSPA5;PSMC4;SLC25A10;SPAG4;ANKZF1;LCT;HS2ST1;PPIA;SLC37A4;RPE;GAL3ST1;LDHC;HK2;POLR3K;MIOX;AGRN;FKBP4;CLN6;B3GALT6;GNPDA1;COG2;TALDO1;ERO1A;ARTN;P4HA1;PGK1;BIK;CLDN3;PAXIP1;ELF3;PKM;HOMER1;ENO1;SLC16A3;PC;NSDHL;MDH2;EFNA3;TGFA;ECD;HAX1;BPNT1;GFPT1;SRD5A3;RBCK1;PHKA2;LDHA;GMPPA;TPI1;PLOD1;ZNF292;GUSB;PMM2;B4GALT1;B3GNT3;LHX9;GALE;NOL3;COPB2;PRPS1;GNE;RRAGD
