,mRNA_CD79B,mRNA_UBE2C,mRNA_AURKA,mRNA_GRB7,mRNA_SH3BP5,mRNA_RAE1,mRNA_CCNE1,mRNA_DTX1,mRNA_TOP2A,mRNA_TPX2,mRNA_TSPAN11,mRNA_CD37,mRNA_CSE1L,mRNA_GGH,mRNA_MDFIC,mRNA_BAMBI,mRNA_RASSF2,mRNA_DDX27,mRNA_MEOX2,mRNA_TNFRSF13C,mRNA_EBF1,mRNA_VPREB3,mRNA_OLFML1,mRNA_YTHDF1,mRNA_MOB3A,mRNA_SEPTIN6,mRNA_PIGU,mRNA_PRC1,mRNA_CPXM1,mRNA_SRPX,mRNA_WIPF1,mRNA_TCF4,mRNA_NOTUM,mRNA_PTPRCAP,mRNA_TOMM34,mRNA_FLI1,mRNA_ZEB2,mRNA_CCDC80,mRNA_MAP4K1,mRNA_TTC28,mRNA_ANLN,mRNA_SELP,mRNA_BOC,mRNA_CXCR5,mRNA_ITIH5,mRNA_MEF2C,TF_E2F3,TF_E2F2,TF_GLI1,TF_E2F4,TF_TFDP1,TF_EBF1,TF_MEF2C,TF_NR2C2,TF_TP53,TF_THAP11,TF_PKNOX1,TF_ATF6,TF_DNMT1,TF_STAT5B,TF_IRF4,TF_PRDM1,TF_SIX2,TF_SOX10,TF_YBX1,TF_SPI1,TF_TAL1,TF_FOXO1,TF_RUNX1,TF_TP73,TF_SPIB,TF_TCF7,TF_MEF2A,TF_TEAD4,TF_MEF2B,TF_ERG,CNA_Gain_B4GALT5,CNA_Gain_TSHZ2,CNA_Gain_ZNF217,CNA_Gain_SUMO1P1,CNA_Gain_PARD6B,CNA_Gain_MIR4756,CNA_Gain_BCAS1,CNA_Gain_LINC01270,CNA_Gain_KCNB1,CNA_Gain_SLC9A8,CNA_Loss_FAM190A,CNA_Loss_LOC339975,CNA_Loss_HSP90AA4P,CNA_Loss_FRG1,CNA_Loss_TRIML2,CNA_Loss_TRIML1,CNA_Loss_LINC01060,CNA_Loss_LOC100288255,CNA_Loss_FRG2,CNA_Loss_ZFP42,CNA_Burden,MOLECULAR_SUBTYPE
TCGA-BR-8373-01,-0.1814,0.0235,-0.1003,0.5571,0.0796,2.2101,3.4311,-0.4559,1.3618,-0.2031,-0.0783,-0.4747,1.649,0.2956,-0.5043,0.1908,-0.1376,3.028,-0.1596,-0.1272,-0.2159,-0.1876,0.2139,6.1669,-0.2967,-0.2093,-0.6835,-0.9242,-0.3285,-0.3813,-0.6234,0.0846,0.3656,-0.4342,1.8524,-0.5623,0.2758,-0.2477,-0.2638,0.4341,0.0773,-0.0428,0.0621,-0.3476,0.0594,-0.362,0.03438779363021743,-0.6640259733294106,-0.17363155988011783,-2.658203793701859,-1.301991699554729,0.9646051784029331,0.497006306778298,1.4348430409759376,0.3609812222114911,-0.7129153970284692,0.5494003456216812,-0.08876709670630609,0.11022781122497698,-0.4620868200720913,-0.011496297670458594,-0.15624664808937214,1.25251805233507,0.9658655439618035,0.6438492430822821,0.8211765590884533,3.1621267066056493,1.3558121354442136,2.192641790519583,0.3121175226769411,-0.0020929132633128213,-0.21776954611436344,1.5719876672097581,1.4150734862031014,1.2010351802650718,0.5685383087341264,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5512332395298791,CIN
TCGA-BR-8380-01,-0.1391,-1.0256,-0.9856,-1.0682,0.8334,-1.0332,-0.7362,0.2788,-0.7592,-0.8823,0.8986,-0.3687,-0.7595,-0.3322,0.0847,-0.314,0.1213,-0.4925,0.4249,-0.0914,0.0379,-0.1285,-0.0148,0.218,0.0963,0.2871,-1.0294,-0.8979,-0.2691,0.0104,0.2233,0.5658,-0.2129,-0.4254,-1.3436,-0.216,0.3738,0.8752,-0.2391,2.5117,-0.7952,0.6586,1.9548,-0.2923,3.1158,0.355,-2.1556017660189064,-2.7742527145303915,1.3742760443888022,-6.428589129558861,-3.041975491618847,5.03571498439251,2.359352190159094,-2.166452377001006,3.7056486354913805,-1.1767337889366003,3.0259790915585016,-2.0096429579704673,-0.6818935064857522,3.950480979708413,1.761006753638619,0.8470869881163069,4.2438012164575145,4.932054800651273,3.2038775648864437,2.980403598943052,9.549644877555444,5.394090014424425,5.804956153089469,0.4173734422756184,0.21578518234872093,1.392277077556554,8.915775421261179,3.917021692997983,1.1498474451684777,2.0201355596246717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,GS
TCGA-BR-8384-01,-0.145,-1.3638,-1.3892,-1.1346,1.8507,-1.2064,-1.0462,0.3201,-1.1434,-1.361,1.2556,-0.241,-0.9368,-0.433,0.6951,-0.3535,0.644,-0.7193,1.9031,-0.1508,0.7807,-0.1592,1.2483,-0.137,0.2837,0.3427,-1.3594,-1.3628,-0.1536,1.8186,0.8749,1.6937,-0.2111,-0.3532,-1.358,0.8674,1.9763,1.8909,-0.1487,2.9174,-1.0786,1.0963,2.2867,-0.2185,2.9478,1.0802,-3.13959574165265,-3.858478343511373,0.5403973848045374,-8.927182057567514,-4.709863980931033,6.962299505049083,4.155211037805706,-2.54853810733918,4.235100566435546,-1.5398233215348816,3.8505693365456195,-1.7454043463178595,-2.779063861666981,5.952347067005906,3.2357285922057373,2.2186591019975466,6.101083210190934,3.708586966664097,1.545490527219591,7.344129985343428,13.257295764322945,6.0773404241901785,7.606590581061573,3.215707134086537,1.4961948934380955,1.9329383345005025,10.627614630875605,3.949939191326698,2.196747449175666,3.9848589837814523,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07084919715278927,GS
TCGA-BR-8483-01,-0.1933,3.4087,1.1146,5.046,-1.4533,5.7097,0.4054,-0.3816,2.2888,1.9058,-0.7936,-0.5287,2.3931,0.2191,0.1452,0.7736,-0.3504,12.5969,-0.2794,-0.2395,-0.3394,-0.1891,-0.4751,4.6733,-0.1867,-0.4142,5.591,-0.5151,-0.4787,-0.4885,-1.032,-0.6901,-0.056,-0.4582,3.6683,-1.2136,-0.9782,-0.5222,-0.3557,-0.5152,1.2027,-0.7457,-0.2388,-0.3123,-0.6842,-0.602,3.191290046397696,3.1430143909531347,-0.11660478208622128,0.49438502861314865,0.07878041511593867,-0.5177136628134597,-0.40509531602998716,0.5100702215043191,-0.9494345778108384,0.32951322834887403,-0.42224245255762904,-0.23557446172602167,0.14132313986566233,1.9012776760054906,-0.6857475736934467,-0.39932448427102046,-0.3575124117302203,-0.509292740107365,-0.1005395895318695,-0.9108077861137712,-1.352600726395567,-0.6657265930379227,0.06036750240014388,-0.20496644312095,-0.4129775278750874,-0.4311330938879397,-0.5147460752765665,-0.5177315724906485,-0.3131373822304876,-0.32233588392666707,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6439745075318656,CIN
TCGA-BR-8484-01,-0.0943,0.4271,0.6945,-0.2177,0.462,1.5081,-0.362,-0.1142,-0.0462,0.3313,-0.0076,-0.1355,1.6267,-0.2167,0.3843,-0.3385,-0.0985,4.2136,-0.4793,-0.1502,-0.094,-0.1407,-0.2025,3.5348,-0.2399,-0.2235,2.028,-0.1421,-0.3246,-0.4912,0.3266,0.1765,-0.2119,-0.1972,0.84,0.4723,0.3294,-0.2098,0.0294,-0.4375,-0.2133,0.0402,-0.3368,-0.0424,0.0919,-0.1833,0.29119820516068273,-0.3137451510043584,-0.6625496700465371,1.012656648525519,-0.10298055951963929,-0.18840974409195904,1.9093061226192887,8.7952687598919,-0.6120034537855445,1.7993066505820712,-0.0545141511746122,0.315792220581692,0.20944030900188237,-0.10367188254631211,0.4660823367744482,0.24380486661399964,-0.1363869735711541,0.48809372897540326,0.02352735665229518,2.2896325306383174,1.90836359049332,-0.3319721777586321,2.8172663413614,0.1061121183641347,0.6000385701623642,-0.6966114051880594,0.95765070746266,-0.364463051219003,0.7732677219361465,-0.5682781193351643,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5818573083926503,CIN
TCGA-BR-8485-01,-0.1382,3.5859,2.8828,-0.6731,-0.3658,4.9792,2.1298,-0.3905,1.0046,3.9987,-0.0462,-0.3985,5.4889,0.2959,-0.0701,0.044,-0.1448,8.8735,-0.3973,-0.1516,-0.1892,-0.1764,0.187,4.4453,-0.2717,0.0453,1.1881,0.2594,-0.018,-0.3136,0.1255,0.4343,-0.1944,-0.3044,1.9806,0.112,-0.0885,-0.3134,-0.1011,-0.1635,0.7789,-0.2253,-0.3252,-0.2855,-0.0777,-0.1892,0.551578255732781,0.4270230436900072,0.055639904464206476,1.5819754350433413,0.494686873798728,0.14773322646789058,0.29235490571173245,1.40828179761485,-0.7524702169002543,-0.18954113008242168,-0.11011624519058903,0.003513208056723121,0.029432314224229178,-0.38387398776382087,-0.12135931294808078,-0.2960229843196896,0.42806418695040394,0.170616404631654,0.21411419687476854,-0.7468806298999984,0.2123408012877546,-0.18929312796968745,0.010536536543278713,-0.3886288531114721,-0.27522369216204884,-0.018138583167191524,0.0321085003496173,0.05655761681850507,0.2169452627547675,0.20139413461028685,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7707747061744744,CIN
TCGA-BR-8486-01,-0.1516,0.0882,1.3998,2.8664,-0.4085,2.2698,1.7175,-0.39,0.9403,0.7284,0.2623,-0.4225,-0.7793,-0.1098,-0.1427,0.0346,-0.1608,0.7549,-0.6502,-0.2062,0.0568,-0.1751,0.0225,10.2297,-0.2058,-0.2228,0.8204,0.029,-0.0843,-0.4937,-0.1524,0.5318,-0.1549,-0.2569,6.4306,0.2507,-0.1121,-0.5493,-0.0396,-0.1664,0.2428,-0.2692,-0.474,-0.3426,-0.1162,0.0833,0.8601660155019071,0.37433289077847476,1.3207177490254676,2.10575281045149,2.1165732865368936,-0.3666833467262987,0.002511671237469589,0.6622419278276944,-2.477563425696906,2.1195228460820656,0.8026727625539275,0.07840296587133677,0.3841148387283153,-0.9574184650917473,-1.2865471418020287,-0.35873427142505315,-0.12497452176352354,-0.924454242828107,0.14596019229525412,-2.043766748853247,0.057148379213913206,0.2680980199593738,-1.2445546469953435,-1.2259395238150592,-0.8747498472161527,0.18126938045617777,-0.37786119003992985,-0.24912536012213254,-0.4066068206464227,1.9666993345555601,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6020526402913425,CIN
TCGA-BR-8588-01,-0.0713,0.2862,0.2003,-0.833,0.1763,0.0104,-0.1401,-0.2309,-0.0373,-0.1004,-0.4417,0.0555,0.1545,-0.0617,0.1313,-0.2567,-0.1167,-0.0288,-0.2305,0.1004,-0.0281,-0.042,-0.0159,0.0773,-0.1248,-0.1516,0.1472,0.1129,0.2292,-0.0047,0.3458,0.0499,-0.2082,-0.1433,0.1804,0.0676,0.2688,-0.2125,-0.0774,0.3027,-0.1382,0.5768,0.0817,0.1116,0.008,0.0244,0.3822579652282904,-0.5016650132982146,0.9661600138385524,1.7820156746658635,1.4661730319549788,0.3994546163034382,1.7923223196574296,1.768846761244664,2.2604282153107125,0.956212257178688,-0.48471840977544206,0.9044618924422889,-2.918608520535269,0.24370541848540342,-0.35568276516868025,1.0686081681615802,0.7515176093258563,0.20803513031066032,0.20649317006654483,2.6693311277906075,2.5129419250856855,1.1349730281100694,2.313982485829239,-0.322226109456967,0.5447310230809855,1.2070108714966679,2.585999154579327,2.9692187786701654,0.09411718518988064,1.1754995403824773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21192683330574408,GS
TCGA-BR-8590-01,-0.1088,-0.8585,0.2556,1.0268,0.9005,1.1341,1.648,0.6911,-0.193,-0.3015,0.3203,-0.0054,1.4684,-0.2464,0.6536,-0.1647,0.3286,4.1855,0.1352,-0.0582,-0.1239,-0.1514,0.4216,1.4654,-0.0254,-0.1456,0.0358,0.1762,-0.1913,-0.1455,0.7092,1.1358,-0.1867,-0.2822,1.8745,0.6023,1.132,0.6138,-0.084,0.6507,0.1594,0.6086,1.1546,-0.1729,0.1887,0.1678,-0.7779142959438852,-2.2706648244606673,-0.2895579170161466,-4.088491114663994,-2.5133628983155134,2.572705091605252,1.5654223759492085,-0.7818621398248995,1.6282399255446875,-0.5853569511577166,1.1385925694364876,-0.6108959770229687,-1.385849726991094,1.8046165912542094,2.2700206311824216,1.381204946220273,2.2025719044023315,1.6955063708886757,0.7906345041465948,5.304073084930236,5.9301673436085505,0.696933924646045,4.898666461680118,-0.19615283553188145,1.6875994496243627,1.1357665204914915,3.492525481014918,2.010679763780039,0.8310428331991141,1.928352454654655,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07515312034431386,GS
TCGA-BR-8592-01,-0.0577,-1.3549,-1.1717,-1.3049,1.0762,-1.0342,-0.8258,0.4444,-1.0605,-1.2464,1.5262,-0.0126,-0.8493,-0.3746,1.1899,-0.3189,0.3419,-0.4965,1.0874,0.0424,0.2382,-0.0531,1.017,-0.6551,0.2717,0.4283,-1.1343,-1.257,-0.2522,1.1097,0.8136,1.2215,-0.2134,-0.186,-1.2509,0.8891,1.4294,1.0535,-0.0252,2.1888,-1.0479,1.1286,1.6215,0.2361,2.204,0.8285,-3.191984841329354,-3.9991869412722596,2.581959470185835,-9.482962431775867,-5.0763157427565115,6.0389258960161465,4.303381763343575,-3.298496279783801,2.7325180859050544,-2.139333483519112,2.320021222720636,-1.850634293391034,-1.5410178297240325,4.515462169557853,3.0447909190786473,1.7008173587180175,3.3639955849766268,4.113115896083463,2.435935913202828,4.726657032746226,9.38923586776489,5.790949710690268,5.23311547104875,0.5474473585121171,2.158037112627189,2.428628955130432,8.597094493378195,3.5349527330260004,2.5645497457287156,3.3303757460072716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024830326104949513,GS
TCGA-BR-8677-01,-0.1581,1.1128,0.8725,0.4098,1.0646,2.5686,0.1019,-0.1637,-0.3617,0.1423,-0.8214,-0.1307,1.9244,-0.2416,0.8347,-0.149,-0.162,4.1252,0.834,-0.197,1.1736,-0.1689,1.3282,2.5099,-0.1103,0.0135,-0.2503,-0.2094,1.1875,1.2407,0.2935,1.1411,-0.2103,0.0855,0.6091,0.7943,0.9474,1.15,0.05,0.6938,-0.0091,0.253,0.5341,-0.1526,0.3511,0.7172,-1.0117278306502238,-1.3374862627078397,-0.3247504717789988,-1.106253711144406,-0.03588409651762365,1.6070497433630349,2.941512601111913,-0.0026336344043604845,1.7047669451360785,-0.6460818751660901,0.593903385862908,-1.3851438548780601,-0.7612808735542419,1.6529061512352408,-0.027718873927356412,-1.8047095428830429,-0.7090914052394366,-0.5803656618388351,-0.43710309812487436,-1.4381273304612168,-0.5720238387634086,0.44037411742905996,-1.2172433273280245,2.1519237500730215,0.5431194940536833,-0.22704199345452292,1.2558151726762032,1.8138572747620343,1.141431748441715,3.814217789690579,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16392153616950836,GS
TCGA-BR-8678-01,-0.1891,2.162,1.5515,-0.1984,0.05,6.3178,4.3139,-0.4308,3.625,3.3008,-0.6365,-0.4962,3.9422,4.9996,-0.8196,7.9429,-0.5696,2.5731,-0.5294,-0.1925,-0.3734,-0.1902,-0.2647,4.7676,-0.3041,0.0474,2.4201,3.4899,-0.429,-0.5998,-1.0176,0.4314,6.4655,-0.4801,0.4479,-0.9912,-0.7761,-0.5561,-0.3209,-0.9086,1.6499,-0.8571,-0.5521,-0.4018,-0.7622,-0.8402,1.4603536033485243,1.6508576244171305,0.3494646898451307,4.49377717787819,1.5684801428539452,-0.7506092541275522,-0.8093528605547394,1.8605630834008287,-1.4394475184059536,0.891495097981468,-0.05037002967870805,0.220159261881399,0.8981603704037916,-0.5571638674946854,-1.0749738179486497,-0.7215331627601715,-0.3384542738420411,-0.5956522938757652,-0.7505398072218112,-2.1079015761093713,-1.1721216165640653,-0.7594016190548232,-1.053786259625072,-0.6666720681185462,0.22177773504090073,0.9869641646458093,-0.9437660335557496,0.7827289504583074,0.2377982958939423,-0.3699942260275811,1,1,1,2,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6315179606025493,CIN
TCGA-BR-8679-01,-0.1875,2.1609,2.1467,-0.0419,-0.9497,4.6463,0.1315,-0.3891,0.5633,2.5113,-0.4779,-0.4692,4.0113,0.1406,-0.19,-0.2899,-0.2966,7.0316,-0.4728,-0.2419,-0.2087,-0.1885,-0.2943,4.4245,-0.3245,-0.3191,4.3279,0.071,-0.397,-0.4053,-0.8262,-0.1841,-0.1447,-0.5042,4.4831,-0.6465,-0.4406,-0.3258,-0.3533,-0.5399,0.6809,-0.3564,-0.3978,-0.3772,-0.4112,-0.4609,1.5719949565785147,0.7993102090099312,-0.4658162347800624,4.957545310293516,1.8825969522037578,-0.37761794375069313,-0.8862611053664098,6.015377477844932,-2.471090580055445,2.95532488241518,-0.24566794314419618,4.119169525116435,0.4163709898957361,-1.5170353980034583,-1.609627294648945,0.6635020237941378,-0.435315475979512,-0.47156263200156745,-0.09567765183094061,-1.9624658695640076,0.7733449349087677,-1.769023316863228,-0.3867450556954854,-0.20145678989840174,-1.3788605037623247,0.8743604621027563,0.4901772408589117,-0.13644768816103947,0.7309955659864242,0.02744040356461608,1,1,1,1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0.5624896540307897,CIN
TCGA-BR-8680-01,-0.1911,0.9397,1.2658,0.3911,-0.771,2.0615,1.7266,-0.3453,0.9819,2.0459,-0.8243,-0.4864,1.6301,0.7323,-0.6479,0.153,-0.6453,1.4355,-0.6028,-0.206,-0.4131,-0.181,-0.8023,2.6473,-0.3023,-0.0908,0.5869,0.988,-0.4789,-0.5668,-1.2198,-1.1132,-0.2014,-0.5037,2.8935,-1.3832,-1.1301,-0.5717,-0.3342,-0.8299,0.3991,-0.8769,-0.6061,-0.3313,-0.7324,-0.9319,0.7593442952901793,2.9325512988531224,0.03310074975781765,10.595502893906753,4.822917468255865,-4.891981956982409,-3.5693005016114823,1.3521333251203653,-3.937397543242777,2.1869803349154067,-1.8923588430608878,-0.1843855644748141,0.9913019652243462,-4.958014302225066,-3.793847749943236,-2.436081391642467,-2.638870658332585,-2.121623332528162,-2.0071590873667295,-9.697075588719354,-7.306348175582767,-3.3264629140462953,-5.7493506337265865,-0.2756996110792069,-2.161470244485087,0.0946892379683843,-4.024832968782336,-2.6285256235307797,-2.8357540430694694,-3.1983263142471454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1250206919384208,GS
TCGA-BR-8682-01,-0.1386,-1.0046,-0.7264,0.9026,0.3021,0.247,-1.0457,0.0611,-0.5233,-0.8529,1.4774,-0.2209,0.0673,-0.3574,0.558,-0.3439,0.295,2.8388,1.1587,-0.1491,0.2951,-0.1534,0.9294,2.0186,0.0217,-0.1342,1.1556,-1.0503,-0.2278,0.7705,0.165,1.2614,-0.2102,-0.3722,0.1096,0.4878,1.2418,0.6077,-0.2147,1.5421,-0.9251,0.9385,0.5613,-0.1328,0.4947,0.2637,-1.4147954743492677,-1.7961113433441716,0.5642742561568849,-2.995954097864202,-1.8289566840273894,1.9793980755057778,0.9642225981406204,0.645186084947974,0.21920139722150714,-0.794808594310492,0.5262606699275124,-0.9013481185897524,-0.32764124130974276,0.7267957739416342,1.1566692652781827,1.2352013823625174,1.352401574511296,1.260182211027764,1.074986788603952,3.028550541966958,4.68824579392627,4.488530935613407,3.6900188944415424,0.36970667435904303,0.6487669740190392,0.29448909206943935,2.444014341528362,1.1428855770975908,1.0850921494107522,1.77441281080109,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2724714451249793,CIN
TCGA-BR-8683-01,-0.1609,0.2241,1.1326,1.4259,-0.5134,1.8778,-0.4094,-0.1833,0.1024,1.0934,-0.0984,-0.4119,2.3984,-0.259,0.9334,-0.1915,-0.115,5.2038,-0.3111,-0.1783,0.0502,-0.1621,0.0279,5.6154,-0.1683,-0.1825,1.1218,0.3902,-0.2515,-0.387,0.1515,1.237,-0.2023,-0.3645,1.8252,-0.121,-0.1292,-0.423,-0.192,0.0685,0.5341,-0.1512,-0.1751,-0.2669,0.6025,0.5456,-0.6652482429902336,-1.5208855220785116,-0.46504889633057345,-1.4842789780512027,-1.5643625350518073,1.8118744901359585,2.0682255472195927,0.29852002075523415,-1.8846104924179405,-1.0515390473937998,0.28108454041307007,-0.3923580433263263,0.12105580742884264,1.387190823856833,0.5181529963192326,0.6955658647583528,0.7538616872743297,-0.13633521221065495,2.507869076012226,-0.3358897372547106,4.174972592620679,1.7791206080101292,2.156510020000938,0.13044895418825603,-0.5088633149198306,-0.17426694130581913,2.126448569436482,1.0657861637620984,0.8371342853459626,1.7833147542178045,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5240854163218011,CIN
TCGA-BR-8687-01,-0.1889,-0.7209,7.2335,-0.5191,-1.1117,0.4405,0.3776,0.0459,-0.5119,-0.8913,-0.7817,-0.4927,-1.1656,-0.0747,-0.0506,-0.2477,-0.5005,1.4814,-0.6077,-0.2272,-0.3764,-0.1915,-0.4347,3.1017,-0.4208,-0.3742,-0.7428,-0.4973,-0.3574,-0.4423,-0.8181,-0.5158,-0.2027,-0.4918,-1.1416,-0.9423,-0.8138,-0.6283,-0.3204,-0.493,-0.4057,-0.5835,-0.3347,-0.3832,0.1631,-0.6953,0.2832288508745819,0.9749919240508391,-0.19647021702622589,1.172239675167721,-1.0366069900142945,0.23348812737904967,-0.8747010736675728,0.3072004102685806,-0.8268951271358851,-0.9421308009752337,-0.4205673165847683,0.32479398635161927,0.3859395311967066,-0.7748024069214305,-1.3936523639536886,-0.42786689330756517,-0.047918107738219105,-0.3619465524048474,0.32993328111089404,-2.7178675074745327,-1.2014336769488059,0.3757124815935932,-1.1940621255794737,1.1796031364006994,-0.869412366938173,-1.2769659759297567,-0.8958969837006722,-0.8935633852168505,3.43087622233194,-0.4938902891799737,1,2,2,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.6201787783479557,CIN
TCGA-BR-A44T-01,1.7507,-0.6617,-1.0669,-1.2021,2.7278,0.0651,-0.7258,1.9385,-0.8685,-1.0593,2.2402,6.7695,-0.878,-0.4308,1.2561,-0.3248,1.2282,0.988,1.3311,2.3078,1.4407,3.5455,0.2123,-0.5783,1.3491,1.6397,-0.7805,-1.1344,-0.3822,0.1494,2.5998,1.1863,-0.2074,3.5899,-1.194,3.0115,0.5589,0.282,1.426,1.2896,-1.0551,0.993,1.0246,5.3495,2.638,3.0394,-2.952981119415862,-3.3642356949272165,0.49261401932962695,-8.617244532221504,-4.228014078680366,2.697197610831776,3.132437578468386,-1.6514249443312718,-1.4524763943126224,-2.990576953725114,2.2409951712709453,-3.164817403503491,-0.911349003336278,2.6504850583584663,6.318334057140343,-0.4930970207804535,-0.9010148368610384,-0.0841744742412987,0.8471394673658256,3.9024811425144654,1.6908081359147007,2.745238273244962,2.9763469353091505,0.21378683457262893,5.758327748691088,2.395381689661248,2.3008489273366304,-1.3452027223351837,2.8168699081474875,-0.6680944079863872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018622744578712133,GS
TCGA-BR-A452-01,-0.145,6.2215,1.8381,1.1579,-1.2773,10.5643,6.0257,-0.4388,1.8689,2.2109,-0.5339,-0.39,3.0088,6.139,-0.8726,4.1178,-0.5528,6.8931,-0.6817,-0.1191,-0.3931,-0.0985,-0.6232,5.3722,-0.2312,-0.4436,1.8055,1.4708,-0.5205,-0.6056,-0.7729,-0.6751,3.6731,-0.3986,1.8802,-1.0228,-1.0183,-0.7011,-0.2808,-0.8042,2.4902,-0.791,-0.591,-0.1605,-0.6959,-0.8165,1.6117245515367247,1.4710366623288982,-0.741709691000526,4.129182616279339,2.1565732813359157,-1.643563453243823,-1.8783997364677945,1.4365442086394742,-2.9141197745370095,1.1531832958833703,-0.5908641620197504,-0.29961770098917867,0.5271078796834987,-2.005395165071999,-1.960509501238299,-1.7041809319550325,-0.28301655839983286,-0.2695981120384976,-0.6074121258594735,-5.043056209956511,-4.035896611281798,-1.4583071486525687,-3.464623743267958,-0.8882331969383862,-1.1028592343757515,-0.0424899013826503,-2.027079823549565,-1.4808848185239285,-0.42125788933699143,-1.66712135501229,1,1,1,1,1,1,1,1,1,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5706422777685813,CIN
TCGA-BR-A453-01,-0.1554,-1.1922,-1.3175,-1.4135,0.6385,-1.4432,-0.8318,-0.0853,-1.0454,-1.2644,1.8768,-0.3139,-1.0251,-0.3979,1.404,-0.3357,0.6112,-1.5964,1.2087,-0.2317,1.002,-0.1746,1.3985,-1.4601,0.2695,0.668,-1.3541,-1.1421,1.793,6.1893,0.232,0.5221,-0.21,-0.3184,-1.5476,0.0884,0.6242,2.1725,-0.2511,1.5197,-0.8083,0.6096,2.4005,-0.2609,2.9799,1.0911,-2.539643994235486,-3.0872286715070616,0.4014943432884178,-8.362733080440847,-2.9011198730454764,2.324046453099095,1.7866837688432762,-3.6814759653089992,1.9040383122259201,-1.6684494112167016,1.141140043888147,-1.4338828086607782,-1.0127947206207928,1.6846940504235357,-1.0825605015729738,0.36986698362534254,2.931750726347768,3.883017803891862,0.7453762746262337,-1.232083420267947,2.5366193285536673,3.730484820072018,-0.6048056980972584,-0.1669594444683323,-0.5955894581161224,-0.5801276255975212,5.8312796876608735,2.3504615739543553,1.0324671524155087,0.1605284538523904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07540142360536335,GS
TCGA-BR-A4CR-01,-0.1955,0.6539,1.1954,0.4812,-0.4551,2.9726,1.1616,-0.1724,3.688,2.8056,-0.6653,-0.5555,2.4267,-0.059,-1.0936,-0.1161,-0.4733,1.4014,-0.5321,-0.0928,-0.3272,-0.1901,-0.968,2.8129,-0.2369,-0.3967,2.0565,-0.2803,-0.6532,-0.5975,-0.901,-0.2496,-0.1826,-0.5233,1.143,-0.9507,-0.8936,-0.6936,-0.3529,0.1422,-0.1866,-0.7138,-0.606,-0.4134,-0.7419,-0.7909,0.18049620611663234,0.11136132798294146,-0.06343865507669531,0.14138226228563314,0.09704409136945967,-0.1746385633920709,-0.1307979628722354,0.15926686631502898,-0.22742588531910155,-0.08530887001286638,0.03154735677129803,0.09695152620729167,0.10775759946350415,-0.2317811638363573,-0.2661960081552731,-0.2709793119936292,0.9667424543289186,1.1336034609445238,-0.04701200709066756,-0.5211540995285799,0.1717387675507817,0.22687435070712694,-0.2665710985086896,-0.13557939950002706,-0.040293673210749184,-0.1999262731360448,-0.15366594453817034,-0.2001877462133213,0.19035189295952198,-0.02312305938745074,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5961761297798378,CIN
